timestamp,station_id,latitude,longitude,wind_direction,wind_speed,air_temperature,precipitation,relative_humidity
2024-05-01T15:02:01,S1,1.3591055929828264,103.8833355098582,,,,,
2024-05-01T15:02:01,S2,1.3903626262603865,103.84586430820845,,,,,
2024-05-01T15:02:01,S3,1.3692411554625796,103.77535689083841,,,,,
2024-05-01T15:02:01,S4,1.358367203589627,103.84197449200862,,,,,
2024-05-01T15:02:01,S5,1.3355920271518,103.70369570012143,,,,,
2024-05-01T15:02:01,S6,1.3773441270218327,103.81261550925319,,,,,
2024-05-01T15:02:01,S7,1.338209509379922,103.70893216641102,,,,,
2024-05-01T15:02:01,S8,1.4235373936569293,103.87624686987995,,,,,
2024-05-01T15:02:01,S9,1.4370433228153283,103.78796192958141,,,,,
2024-05-01T15:02:01,S10,1.328037158141799,103.76558141307002,,,,,
2024-05-01T15:02:01,S11,1.4047413829045903,103.73423921180745,,,,,
2024-05-01T15:02:01,S12,1.3553634885739783,103.84065999435387,,,,,
2024-05-01T15:02:01,S13,1.362718531692717,103.77424418936681,,,,,
2024-05-01T15:02:01,S14,1.4298918404360421,103.79768900852378,,,,,
2024-05-01T15:02:01,S15,1.269345544253637,103.68292331033112,,,,,
2024-05-01T15:02:01,S16,1.2723689815349284,103.80796229178944,,,,,
2024-05-01T15:02:01,S17,1.259798430327114,103.80680558690445,,,,,
2024-05-01T15:02:01,S18,1.412424290383091,103.80781581854745,,,,,
2024-05-01T15:02:01,S19,1.4021923088009485,103.87605459879386,,,,,
2024-05-01T15:02:01,S20,1.41944918229113,103.8213640784528,,,,,
